taxonkey	countrycode
3173289	CA
3173289	US
3731428	CN
3731428	MN
3731428	RU
6710934	CN
6710934	RU
4933333	BG
4933333	ES
4933333	FR
4933333	RS
7332277	CN
7571836	BT
7571836	CN
7571836	IN
7571836	IR
7571836	NP
7571836	PK
7571836	TJ
7571836	TM
3730664	AL
3730664	AT
3730664	BE
3730664	BG
3730664	BA
3730664	BY
3730664	CH
3730664	CZ
3730664	DE
3730664	DZ
3730664	ES
3730664	FR
3730664	HR
3730664	HU
3730664	IT
3730664	RO
3730664	RS
3730664	SK
3730664	SI
3730664	UA
3730307	DZ
3730307	ES
3730307	FR
3730307	IT
3730307	MA
3730307	TN
4933334	CN
7334744	CN
7334744	JP
7334744	MN
7334744	RU
6063123	JP
7414934	BT
7414934	CN
7414934	ID
7414934	IN
7414934	KH
7414934	LA
7414934	LK
7414934	MM
7414934	MY
7414934	NP
7414934	PH
7414934	TH
7414934	TW
7414934	VN
7308026	AU
7308026	CN
7308026	ID
7308026	KH
7308026	LA
7308026	MM
7308026	MY
7308026	PH
7308026	PG
7308026	TH
7308026	TW
7308026	VN
2746374	CO
2746374	CR
2746374	EC
2746374	PE
2746374	VE
2746368	AU
3041285	CN
4110327	BZ
4110327	BR
4110327	HN
4110327	MX
4110327	NI
4110327	PA
4110327	PE
4110287	AU
2703457	BW
2703457	CF
2703457	CI
2703457	GH
2703457	GN
2703457	LR
2703457	ML
2703457	MR
2703457	NG
2703457	SD
2703457	SN
2703457	SL
2703457	TZ
2703457	ZM
2703457	ZW
4110272	GN
4110272	ML
4110272	SD
4110272	SL
4110272	CD
4110272	ZM
4110225	BD
4110225	IN
4110225	MM
4110225	PK
4110185	CI
4110185	KE
4110185	LK
4110185	TZ
4110185	UG
4110185	CD
2703464	BI
2703464	BJ
2703464	BF
2703464	CF
2703464	CI
2703464	CM
2703464	CG
2703464	GA
2703464	GH
2703464	GN
2703464	GM
2703464	GW
2703464	GQ
2703464	LR
2703464	ML
2703464	MR
2703464	NE
2703464	NG
2703464	RW
2703464	SN
2703464	SL
2703464	ST
2703464	TG
2703464	CD
4940610	BR
4940610	GF
4110094	BO
4110094	BR
4110094	CO
4110094	CR
4110094	GF
4110094	PE
2703456	AR
2703456	BZ
2703456	BO
2703456	BR
2703456	CO
2703456	CR
2703456	CU
2703456	EC
2703456	GT
2703456	GF
2703456	GY
2703456	HN
2703456	MX
2703456	NI
2703456	PA
2703456	PE
2703456	PR
2703456	PY
2703456	SV
2703456	SR
2703456	TT
2703456	VE
4109970	ID
4109970	PG
2703462	AO
2703462	BW
2703462	CI
2703462	CM
2703462	GA
2703462	GH
2703462	GN
2703462	KE
2703462	LR
2703462	MG
2703462	ML
2703462	MZ
2703462	MW
2703462	NA
2703462	NG
2703462	SD
2703462	SN
2703462	SL
2703462	TZ
2703462	UG
2703462	ZA
2703462	CD
2703462	ZM
2703462	ZW
4109941	IN
9167736	AU
4109867	CN
4109867	ID
4109867	IN
4109867	KH
4109867	LA
4109867	LK
4109867	MM
4109867	MY
4109867	NP
4109867	PH
4109867	TH
4109883	CN
4109883	ID
4109883	IN
4109883	KH
4109883	LA
4109883	LK
4109883	MM
4109883	MY
4109883	NP
4109883	PH
4109883	TH
6713053	IN
6713055	ID
6713055	MY
6713055	PH
6713055	TH
4109837	PH
4136026	NC
4135998	ID
4135998	IN
4135998	KH
4135998	LA
4135998	LK
4135998	TH
4135998	TW
4135998	VN
4135983	BN
4135983	BT
4135983	CN
4135983	ID
4135983	IN
4135983	KH
4135983	LK
4135983	MM
4135983	MY
4135983	NP
4135983	PH
4135983	PG
4135983	TH
4135983	VN
2703461	AO
2703461	CI
2703461	GH
2703461	KE
2703461	MG
2703461	NG
2703461	SD
2703461	SZ
2703461	TG
2703461	TZ
2703461	UG
2703461	ZA
2703461	CD
2703461	ZW
4135750	LK
4940606	ID
4940606	KH
4940606	MM
4940606	MY
4940606	PG
4940606	TH
2703463	AU
2703463	BD
2703463	CN
2703463	ID
2703463	IN
2703463	KH
2703463	LA
2703463	LK
2703463	MM
2703463	MY
2703463	PH
2703463	PG
2703463	TH
2703463	TW
2703463	VN
4135588	ID
4135588	PG
4135581	AO
4135581	BJ
4135581	BW
4135581	CI
4135581	CM
4135581	CG
4135581	GH
4135581	MG
4135581	MZ
4135581	NG
4135581	SZ
4135581	TD
4135581	ZA
4135581	CD
4135581	ZM
4135581	ZW
3866460	AU
3866460	CN
3866460	ID
3866460	IN
3866460	JP
3866460	KH
3866460	LA
3866460	MM
3866460	MY
3866460	NP
3866460	PH
3866460	TH
3866460	TW
3866460	VN
7326088	CN
3683600	AM
3683600	GE
3683600	TR
3683595	CN
3172278	BT
3172278	CN
3172278	IN
3172278	JP
3172278	MM
3172278	NP
3172278	TH
3172276	JP
3172276	TW
3034161	BT
3034161	CN
3034161	IN
3034161	JP
3034161	NP
3034161	PK
3034161	RU
3034161	TW
3037188	PH
2651329	CA
2651329	CN
2651329	JP
2651329	RU
2651329	TW
2651329	US
3645928	CN
3645928	JP
3645928	RU
3645928	TW
7229404	AO
7229404	AL
7229404	AM
7229404	AZ
7229404	BI
7229404	BE
7229404	BG
7229404	CH
7229404	CM
7229404	CZ
7229404	DE
7229404	DK
7229404	DZ
7229404	ES
7229404	ET
7229404	FR
7229404	GB
7229404	GE
7229404	GQ
7229404	GR
7229404	HR
7229404	HU
7229404	IE
7229404	IT
7229404	KE
7229404	LR
7229404	LS
7229404	MA
7229404	MG
7229404	MK
7229404	MZ
7229404	MU
7229404	MW
7229404	NG
7229404	NL
7229404	NO
7229404	PT
7229404	RU
7229404	RW
7229404	SD
7229404	SL
7229404	SE
7229404	SZ
7229404	TR
7229404	TZ
7229404	UG
7229404	ZA
7229404	CD
7229404	ZM
7229404	ZW
7319895	BZ
7319895	BR
7319895	CA
7319895	CN
7319895	CO
7319895	CR
7319895	CU
7319895	EC
7319895	GT
7319895	HN
7319895	JM
7319895	JP
7319895	MX
7319895	MM
7319895	PE
7319895	PR
7319895	PY
7319895	RU
7319895	SV
7319895	TH
7319895	TW
7319895	US
7319895	VE
7319895	VN
2876094	CN
7265237	BT
7265237	BW
7265237	CN
7265237	DZ
7265237	ES
7265237	ET
7265237	IN
7265237	KE
7265237	LA
7265237	LK
7265237	LS
7265237	MA
7265237	MM
7265237	MW
7265237	NA
7265237	NP
7265237	PT
7265237	RW
7265237	SA
7265237	SO
7265237	TH
7265237	TZ
7265237	YE
7265237	ZA
7815112	MX
3913185	CL
3743728	CO
3743728	CR
3743728	EC
3743728	HN
3743728	NI
3743728	PA
3743728	VE
5329515	AU
5329515	IN
5329515	SB
5329501	AU
4105416	AU
4105416	CN
4105416	CM
4105416	CG
4105416	GA
4105416	ID
4105416	IN
4105416	LK
4105416	MM
4105416	MY
4105416	PH
4105416	SG
4105416	TH
4105416	TW
4105416	CD
8211958	AL
8211958	AT
8211958	AZ
8211958	BE
8211958	BG
8211958	BY
8211958	BT
8211958	CH
8211958	CN
8211958	DE
8211958	DK
8211958	ES
8211958	EE
8211958	FI
8211958	FR
8211958	GB
8211958	GE
8211958	GR
8211958	HU
8211958	IE
8211958	IT
8211958	JP
8211958	LT
8211958	LV
8211958	MM
8211958	MN
8211958	NL
8211958	NO
8211958	NP
8211958	PL
8211958	PT
8211958	RO
8211958	SE
8211958	TR
8211958	UA
2891664	AR
2891664	BR
2891664	PY
2891664	UY
6449263	AR
6449263	BR
6449263	PY
6449263	UY
2891728	AR
2891728	BR
2891728	UY
2891750	AG
2891750	BO
2891750	BR
2891750	BB
2891750	CO
2891750	CR
2891750	DM
2891750	DO
2891750	EC
2891750	GP
2891750	GD
2891750	GF
2891750	GY
2891750	LC
2891750	MS
2891750	MQ
2891750	NI
2891750	PA
2891750	PE
2891750	PR
2891750	SR
2891750	TT
2891750	VC
2891750	VE
7461212	ZA
6423076	AR
6423076	BO
6423076	BR
6423076	EC
6423076	GF
6423076	GY
6423076	PE
6423076	PY
6423076	TT
6423076	UY
6423076	VE
2891720	ZA
2891755	AR
2891755	BZ
2891755	BO
2891755	CO
2891755	CR
2891755	CU
2891755	DO
2891755	EC
2891755	GT
2891755	HN
2891755	HT
2891755	MX
2891755	NI
2891755	PA
2891755	PE
2891755	PR
2891755	SV
2891755	US
2891755	VE
2891661	NA
2891661	ZA
2891764	SZ
2891764	ZA
2891666	BY
2891666	CA
2891666	CN
2891666	JP
2891666	US
3154771	CU
3154771	JM
3154771	PR
8290282	AL
8290282	AM
8290282	AT
8290282	AZ
8290282	BE
8290282	BG
8290282	BA
8290282	BY
8290282	CA
8290282	CH
8290282	CN
8290282	CZ
8290282	DK
8290282	ES
8290282	EE
8290282	FI
8290282	FR
8290282	GB
8290282	GE
8290282	GR
8290282	HR
8290282	HU
8290282	IT
8290282	JP
8290282	KZ
8290282	LT
8290282	LV
8290282	MK
8290282	ME
8290282	MN
8290282	NL
8290282	PL
8290282	PT
8290282	RO
8290282	RU
8290282	RS
8290282	SK
8290282	SI
8290282	SE
8290282	TJ
8290282	UA
8290282	US
7725469	AT
7725469	AZ
7725469	BE
7725469	BG
7725469	BY
7725469	CA
7725469	CH
7725469	CN
7725469	CY
7725469	CZ
7725469	DE
7725469	DK
7725469	ES
7725469	EE
7725469	FI
7725469	FR
7725469	GB
7725469	GR
7725469	HR
7725469	HU
7725469	IE
7725469	IL
7725469	IT
7725469	KZ
7725469	KG
7725469	LB
7725469	LT
7725469	LV
7725469	MK
7725469	MN
7725469	NL
7725469	PL
7725469	RO
7725469	RS
7725469	SK
7725469	SI
7725469	SE
7725469	SY
7725469	TJ
7725469	TM
7725469	UA
7725469	US
7725469	UZ
2882708	US
5357238	CO
5357238	CR
5357238	GT
5357238	MX
2889358	AF
2889358	AL
2889358	AT
2889358	BG
2889358	BA
2889358	BT
2889358	CA
2889358	CH
2889358	CN
2889358	DE
2889358	FI
2889358	FR
2889358	GB
2889358	GR
2889358	GL
2889358	IN
2889358	IE
2889358	IR
2889358	IS
2889358	IT
2889358	JP
2889358	KZ
2889358	KG
2889358	LB
2889358	LV
2889358	ME
2889358	MN
2889358	NO
2889358	NP
2889358	PK
2889358	PL
2889358	SJ
2889358	RS
2889358	SK
2889358	SY
2889358	TJ
2889358	US
3188629	CN
2703308	AO
2703308	BJ
2703308	CF
2703308	CI
2703308	CM
2703308	CG
2703308	ER
2703308	ET
2703308	GH
2703308	GN
2703308	GM
2703308	GW
2703308	MZ
2703308	MW
2703308	NG
2703308	SD
2703308	SN
2703308	SL
2703308	TG
2703308	TZ
2703308	UG
2703308	CD
2703308	ZM
2703308	ZW
3138697	US
5360988	CA
5360988	US
5360970	CA
5360970	MX
5360970	US
5361162	AF
5361162	KZ
5361162	KG
5361162	TJ
5361162	TM
5361162	UZ
5360868	CA
5360868	US
3659550	AO
3659550	BI
3659550	BW
3659550	ET
3659550	KE
3659550	MZ
3659550	MW
3659550	NA
3659550	RW
3659550	SD
3659550	TZ
3659550	UG
3659550	CD
3659550	ZM
3659550	ZW
3111921	AU
4933616	AU
3111878	NZ
3112015	AU
3152235	BZ
3152235	BO
3152235	BR
3152235	CO
3152235	CR
3152235	EC
3152235	GT
3152235	GF
3152235	GY
3152235	HN
3152235	MX
3152235	NI
3152235	PA
3152235	PE
3152235	SV
3152235	SR
3152235	VE
4073899	BR
7282321	MX
7282285	MX
7268715	AU
7268715	ID
7268715	IN
7268715	LK
7268715	MY
7268715	PG
5373292	AZ
5373292	GE
5373292	RU
5373292	TR
4202469	MX
5535507	MG
5535504	ZA
7155422	MG
5535493	MG
5535488	MG
5535474	MG
5535468	NA
5535468	ZA
7155386	MG
9059355	ZA
2974683	CR
2974683	DO
2974683	GT
2974683	HN
2974683	MX
2974683	NI
2974683	SV
2974669	BZ
2974669	CO
2974669	CR
2974669	GT
2974669	HN
2974669	MX
2974669	NI
2974669	PA
2974682	CO
2974682	EC
2974682	PA
2974678	EC
2984677	US
2984676	CN
2984676	JP
3778711	BR
3778711	GF
3778711	PE
3778625	BR
3778625	EC
3778625	PE
3172977	BO
3172977	BR
3172977	CO
3172977	EC
3172977	GF
3172977	GY
3172977	PE
3172977	TT
3172977	VE
3150323	NZ
8365920	CA
8365920	PM
8365920	US
3113939	US
3113959	CA
3113959	US
2909512	BD
2909512	BT
2909512	CN
2909512	IN
2909512	MM
2909512	NP
2909512	TH
2909512	VN
2909527	BD
2909527	BT
2909527	CN
2909527	HK
2909527	ID
2909527	IN
2909527	JP
2909527	KH
2909527	KR
2909527	LA
2909527	MO
2909527	MM
2909527	MY
2909527	NP
2909527	PH
2909527	SG
2909527	TH
2909527	TW
2909527	VN
7316516	CN
7316516	KZ
7316516	MN
7316516	RU
7316516	CN
7316516	KZ
7316516	MN
7316516	RU
3614272	CN
3614245	AL
3614245	BA
3614245	HR
3614245	IT
3614245	RO
3614245	TR
3614370	AZ
3614370	GE
3614370	RU
7155291	CN
7316504	AF
7316504	CN
7316504	IN
7316504	NP
7316504	PK
7316499	CN
7316499	KZ
7316499	KG
7316499	RU
7316499	TJ
7316499	UZ
3083486	CN
3083486	KR
3083486	MN
3083486	KP
3083486	RU
3614287	GR
7316511	AL
7316511	BG
7316511	BA
7316511	CY
7316511	ES
7316511	FR
7316511	GR
7316511	HR
7316511	IR
7316511	IQ
7316511	IL
7316511	IT
7316511	LB
7316511	MK
7316511	ME
7316511	RS
7316511	SI
7316511	SY
7316511	TR
7316524	CN
7316524	JP
7316524	KR
7316524	KP
7316524	RU
3083488	AL
3083488	BA
3083488	CH
3083488	ES
3083488	FR
3083488	HU
3083488	IT
3083488	ME
3083488	PT
3083488	RO
3083488	RS
6550531	ES
6550531	FR
6550531	PT
7316508	CN
7416939	AL
7416939	BG
7416939	GR
7416939	IT
7416939	MD
7416939	MK
7416939	RO
7416939	RS
7416939	TR
8420911	CN
7316533	AM
7316533	AZ
7316533	BG
7316533	GE
7316533	RO
7316533	RU
7316533	RS
7316533	TR
7316533	UA
2886677	ID
2886677	PG
2886677	SB
2886534	ID
2886534	MY
2886445	ID
2886445	MY
2886445	PH
2886445	SG
7520030	ID
7520030	MY
7520030	SG
2886544	ID
2886544	MY
2886727	ID
2886727	MY
2886609	PH
2886526	MY
2886526	TH
2886501	ID
2886501	IN
2886501	MM
2886501	MY
2886501	PH
2886501	TH
2886501	VN
2886473	ID
2886473	MY
2886473	PH
2886473	PG
2886473	VN
2886698	ID
2886698	MY
2886698	TH
2886540	ID
2886540	MY
2899045	BR
2899248	AR
2899248	AG
2899248	BZ
2899248	BO
2899248	BR
2899248	CO
2899248	CR
2899248	CU
2899248	DM
2899248	DO
2899248	EC
2899248	GP
2899248	GD
2899248	GT
2899248	GF
2899248	GY
2899248	HN
2899248	JM
2899248	KN
2899248	LC
2899248	MX
2899248	MS
2899248	MQ
2899248	NI
2899248	PA
2899248	PE
2899248	PR
2899248	PY
2899248	VC
2899248	VE
2898941	BO
2898941	BR
2898941	CO
2898941	EC
2898941	PE
2898941	VE
2898805	BR
2898805	EC
2899270	BR
2763821	AO
2763821	BJ
2763821	CI
2763821	CM
2763821	CG
2763821	GA
2763821	GH
2763821	GN
2763821	GW
2763821	GQ
2763821	LR
2763821	NG
2763821	SN
2763821	SL
2763821	TG
2763821	CD
5603062	CN
5603062	HK
5603062	JP
5603062	MO
5603062	TW
5603062	VN
5372457	AF
5372457	AL
5372457	AM
5372457	AZ
5372457	BG
5372457	CH
5372457	DZ
5372457	ES
5372457	FR
5372457	GE
5372457	GR
5372457	IR
5372457	IQ
5372457	IL
5372457	IT
5372457	JO
5372457	LB
5372457	MA
5372457	RO
5372457	SY
5372457	TJ
5372457	TM
5372457	TR
5372457	UA
5372457	UZ
5372262	CN
5372262	KP
5372262	RU
5372238	JP
5372260	CN
5372260	VN
5372282	CN
5372282	NP
5372246	CA
5372246	US
5372237	CN
5372237	VN
5372258	CN
5372258	VN
5372281	CN
5372281	VN
5380987	BJ
5380987	CF
5380987	CI
5380987	CM
5380987	GH
5380987	LR
5380987	NG
5380987	TG
5380987	CD
5327991	ID
5327991	MY
5327991	SG
5327698	ID
5327698	PG
5328074	ID
5328074	PG
5328028	FM
5328028	ID
5328028	MP
5328028	MY
5328028	PH
5328028	PG
5327296	CN
5327296	FM
5327296	HK
5327296	ID
5327296	IN
5327296	JP
5327296	KH
5327296	LA
5327296	LK
5327296	MM
5327296	MY
5327296	PH
5327296	TH
5327296	TW
5327296	VN
5327876	BT
5327876	CN
5327876	ID
5327876	IN
5327876	MM
5327876	MY
5327876	NP
8023236	AU
8023236	FM
8023236	ID
8023236	NC
8023236	PH
8023236	PG
8023236	PF
8023236	SB
8023236	VU
5327557	MG
5327557	MU
5327557	RE
7298716	AU
5668503	AU
5668503	ID
5668503	NC
5668503	PG
5668503	SB
3879135	FM
3879135	ID
3879135	MY
3879135	PH
3879135	PG
3879135	VU
2705089	BS
2705089	BZ
2705089	CU
2705089	HN
2705089	MX
2705089	US
4106299	BS
4106299	BZ
4106299	CU
4106299	HN
4106299	MX
4106299	US
6430869	US
2705141	AF
2705141	IN
2705141	IR
2705141	PK
2705141	YE
2705145	AR
2705145	BO
2705145	BR
2705145	UY
2705145	VE
2705119	AU
2705119	CN
2705119	ID
2705119	IN
2705119	JP
2705119	PH
2705119	RU
4153922	CN
4153922	CI
4153922	CM
4153922	GH
4153922	GN
4153922	GW
4153922	ID
4153922	IN
4153922	KE
4153922	LR
4153922	LK
4153922	MZ
4153922	MW
4153922	MY
4153922	NG
4153922	PH
4153922	SN
4153922	SL
4153922	TH
4153922	TW
4153922	TZ
4153922	UG
4153922	ZM
4153922	ZW
2705162	CA
2705162	CU
2705162	JM
2705162	MX
2705162	US
2705162	VI
4152253	AR
2705092	AO
2705092	BW
2705092	CM
2705092	EG
2705092	ET
2705092	KE
2705092	MZ
2705092	MW
2705092	NA
2705092	SD
2705092	SO
2705092	SZ
2705092	TZ
2705092	UG
2705092	ZA
2705092	ZM
2705092	ZW
4151495	BW
2705144	AR
2705144	BS
2705144	BO
2705144	BR
2705144	CA
2705144	CU
2705144	PA
2705144	PE
2705144	PR
2705144	PY
2705144	SR
2705144	UY
2705144	US
2705144	VE
2705118	US
2705154	CA
2705154	US
2705116	MX
2705116	US
2705124	BR
2705124	US
2705066	CR
2705066	CU
2705066	EC
2705066	GT
2705066	HN
2705066	HT
2705066	MX
2705066	NI
2705066	PE
2705066	SV
2705066	US
2705066	VE
6432452	CR
6432452	EC
6432452	GT
6432452	HN
6432452	HT
6432452	MX
6432452	NI
6432452	PA
6432452	PE
6432452	SV
6432452	US
6432452	VE
4139170	BF
4139170	CM
4139170	ML
4139170	NE
4139170	SN
4139170	TD
4138801	BW
4138801	NA
4138801	ZA
2705090	CN
2705090	IR
2705090	KZ
2705090	KG
2705090	MN
2705090	TJ
2705065	US
4141161	AR
4141161	BR
4141161	UY
2705093	AL
2705093	BW
2705093	CN
2705093	CI
2705093	CM
2705093	CY
2705093	DZ
2705093	EG
2705093	ES
2705093	ET
2705093	FR
2705093	GH
2705093	GN
2705093	GR
2705093	ID
2705093	IN
2705093	IQ
2705093	IL
2705093	IT
2705093	JO
2705093	JP
2705093	KE
2705093	LB
2705093	LR
2705093	LY
2705093	LK
2705093	MA
2705093	MG
2705093	ML
2705093	MZ
2705093	MW
2705093	MY
2705093	NA
2705093	NE
2705093	NG
2705093	NP
2705093	PH
2705093	PT
2705093	SA
2705093	SD
2705093	SN
2705093	SL
2705093	SZ
2705093	SY
2705093	TH
2705093	TN
2705093	TR
2705093	TW
2705093	TZ
2705093	UG
2705093	YE
2705093	ZA
2705093	CD
2705093	ZM
2705093	ZW
4125308	BW
4125308	LS
4125308	NA
4125308	SZ
4125308	ZA
4125308	ZW
4123376	AR
4123376	BO
4123376	BR
4123376	CO
4123376	EC
4123376	MX
4123376	PE
4123376	PY
4123376	US
4123376	VE
4123081	BF
4123081	BW
4123081	CF
4123081	CI
4123081	ET
4123081	GH
4123081	GN
4123081	GM
4123081	KE
4123081	LS
4123081	ML
4123081	MZ
4123081	MR
4123081	MW
4123081	NA
4123081	NE
4123081	NG
4123081	SD
4123081	SN
4123081	SL
4123081	SO
4123081	SZ
4123081	TZ
4123081	UG
4123081	ZA
4123081	ZM
4123081	ZW
2705068	AR
2705068	AG
2705068	BS
2705068	BZ
2705068	BO
2705068	BR
2705068	BB
2705068	CR
2705068	CU
2705068	DM
2705068	EC
2705068	GP
2705068	GD
2705068	GT
2705068	GF
2705068	GY
2705068	HN
2705068	JM
2705068	KN
2705068	LC
2705068	MX
2705068	MS
2705068	MQ
2705068	NI
2705068	PA
2705068	PE
2705068	PR
2705068	SV
2705068	SR
2705068	VC
2705068	VE
4121459	AR
4121459	BO
4121459	BR
4121459	CO
4121459	PY
4121459	UY
4121027	BH
4121027	CY
4121027	DZ
4121027	EG
4121027	ER
4121027	ET
4121027	IR
4121027	IQ
4121027	IL
4121027	JO
4121027	KW
4121027	LY
4121027	MA
4121027	NE
4121027	OM
4121027	PK
4121027	SA
4121027	SD
4121027	SO
4121027	TN
2705081	BZ
2705081	CA
2705081	CR
2705081	CU
2705081	GT
2705081	HN
2705081	MX
2705081	NI
2705081	PA
2705081	SV
2705081	US
3603350	LS
3603350	NA
3603350	ZA
7670059	AM
7670059	GE
7670059	IR
7670059	TR
7315091	AL
7315091	AT
7315091	BE
7315091	BA
7315091	BY
7315091	CH
7315091	DE
7315091	DK
7315091	DZ
7315091	ES
7315091	EE
7315091	FR
7315091	GR
7315091	HR
7315091	HU
7315091	IE
7315091	IT
7315091	LT
7315091	LV
7315091	MA
7315091	MK
7315091	ME
7315091	NL
7315091	PL
7315091	PT
7315091	RO
7315091	RS
7315091	SK
7315091	SI
7315091	SE
7315091	UA
7315072	MA
2888435	IR
7314930	AF
7314930	AL
7314930	AM
7314930	AT
7314930	AZ
7314930	BE
7314930	BG
7314930	BA
7314930	BY
7314930	CH
7314930	DE
7314930	DK
7314930	DZ
7314930	EG
7314930	ES
7314930	EE
7314930	FR
7314930	GB
7314930	GE
7314930	GR
7314930	HR
7314930	HU
7314930	IE
7314930	IR
7314930	IQ
7314930	IT
7314930	LY
7314930	LT
7314930	LV
7314930	MA
7314930	ME
7314930	NL
7314930	PK
7314930	PL
7314930	PT
7314930	RO
7314930	RU
7314930	RS
7314930	SK
7314930	SE
7314930	TN
7314930	TR
7314930	UA
2888434	IR
2888434	IQ
2888434	JO
2888434	SA
2888434	SY
2888434	TR
2888446	AF
2888446	AL
2888446	AM
2888446	AZ
2888446	BG
2888446	BA
2888446	CY
2888446	DZ
2888446	EG
2888446	ES
2888446	FR
2888446	GB
2888446	GE
2888446	GR
2888446	HR
2888446	HU
2888446	IR
2888446	IQ
2888446	IL
2888446	IT
2888446	JO
2888446	LB
2888446	LY
2888446	MA
2888446	MK
2888446	ME
2888446	PK
2888446	PT
2888446	RO
2888446	RU
2888446	RS
2888446	SK
2888446	SY
2888446	TM
2888446	TN
2888446	TR
2888446	UA
8144599	CA
8144599	KZ
8144599	MN
8144599	RU
8144599	US
2888437	AM
2888437	AZ
2888437	GE
2888437	IR
2888437	TR
2888443	AF
2888443	AL
2888443	AM
2888443	AT
2888443	AZ
2888443	BE
2888443	BG
2888443	BA
2888443	BY
2888443	CH
2888443	CY
2888443	CZ
2888443	DE
2888443	DK
2888443	DZ
2888443	EG
2888443	ES
2888443	FR
2888443	GB
2888443	GE
2888443	GR
2888443	HR
2888443	HU
2888443	IE
2888443	IR
2888443	IQ
2888443	IL
2888443	IT
2888443	JO
2888443	LB
2888443	LY
2888443	LT
2888443	LV
2888443	MA
2888443	MD
2888443	MK
2888443	ME
2888443	NL
2888443	NO
2888443	PK
2888443	PL
2888443	PT
2888443	RO
2888443	RU
2888443	RS
2888443	SK
2888443	SI
2888443	SE
2888443	SY
2888443	TN
2888443	TR
2888443	UA
2888439	CY
2888439	DZ
2888439	ES
2888439	FR
2888439	GR
2888439	IT
2888439	LY
2888439	MA
2888439	PT
2888439	TN
6419568	CY
6419568	DZ
6419568	ES
6419568	FR
6419568	GR
6419568	IT
6419568	LY
6419568	MA
6419568	PT
6419568	TN
2825414	PH
2825659	CN
2825403	ID
2825403	MY
2825403	TH
2825473	CN
2825473	LA
2825473	MM
2825473	TH
2825207	KH
2825207	LA
2825207	MY
2825207	TH
2825207	VN
2825623	CN
2825623	MM
2825623	TH
2825440	PH
2825331	CN
2825331	KH
2825331	LA
2825331	MM
2825331	TH
2825331	VN
2825246	MY
2825640	VN
2825328	IN
2825635	CN
2825350	BT
2825350	IN
2825180	ID
2825480	ID
7709048	TH
2825431	PH
2825602	CN
2825602	VN
2825226	CN
2825226	IN
2825226	MM
2825226	TH
2825226	VN
2825576	CN
2825576	IN
2825576	NP
2825375	ID
2825158	ID
2825158	MY
2825644	ID
2825644	MY
2825273	CN
2825273	VN
2825425	ID
2825201	CN
2825201	VN
2825192	MY
2825192	TH
2825490	CN
2825490	MM
2825490	TH
2825516	MY
2825516	PH
2825463	ID
2825238	CN
2825238	HK
2825238	VN
2825321	MY
2825664	MY
9196972	IN
9196972	MM
2825536	MY
2825346	TH
2825167	ID
2825435	CN
2825397	ID
2825453	ID
2825586	CN
2825586	IN
2825586	LA
2825586	MM
2825586	TH
2825586	VN
2833891	ID
2833891	MY
2833891	TH
2833891	VN
9090133	BT
9090133	CN
9090133	IN
9090133	LA
9090133	MM
9090133	NP
9090133	TH
9090133	VN
2684222	ID
2684222	PG
2684228	ID
6403853	BD
6403853	IN
6403853	KH
6403853	LA
6403853	MM
6403853	MY
6403853	NP
6403853	PH
6403853	TH
3963207	BD
3963207	BN
3963207	ID
3963207	MY
3963207	PG
3963207	TH
5661495	AL
5661495	RS
5290069	AF
5290069	AL
5290069	AZ
5290069	BG
5290069	CY
5290069	DZ
5290069	EG
5290069	ES
5290069	FR
5290069	GB
5290069	GE
5290069	GR
5290069	HR
5290069	IN
5290069	IR
5290069	IQ
5290069	IL
5290069	IT
5290069	JO
5290069	LB
5290069	LY
5290069	MA
5290069	PK
5290069	PT
5290069	RU
5290069	SI
5290069	SY
5290069	TM
5290069	TN
5290069	TR
5290069	UA
5290069	UZ
5290068	BE
5290068	DE
5290068	DK
5290068	ES
5290068	FR
5290068	GB
5290068	IT
5290068	LY
5290068	NL
5290068	PT
5290068	SI
5290068	SE
3766049	ID
3766049	MY
3766049	PH
3766049	PG
3766049	SB
3766049	TH
2943719	AU
2943719	ID
4097286	BN
4097286	MY
4097272	BN
4097272	MY
4097272	PH
4097198	ID
4097198	MY
4093483	BR
5361801	AF
5361801	AL
5361801	AM
5361801	AZ
5361801	BE
5361801	BG
5361801	BA
5361801	CY
5361801	DE
5361801	DZ
5361801	EG
5361801	ES
5361801	FR
5361801	GE
5361801	GR
5361801	HR
5361801	IN
5361801	IE
5361801	IR
5361801	IQ
5361801	IL
5361801	IT
5361801	JO
5361801	KG
5361801	LB
5361801	LY
5361801	MA
5361801	MK
5361801	NL
5361801	NP
5361801	PK
5361801	PT
5361801	RO
5361801	SI
5361801	SY
5361801	TJ
5361801	TM
5361801	TN
5361801	TR
5361801	UA
5361801	UZ
5361801	YE
5361803	AL
5361803	AM
5361803	AT
5361803	AZ
5361803	BG
5361803	CZ
5361803	DE
5361803	FR
5361803	GE
5361803	GR
5361803	HR
5361803	HU
5361803	IR
5361803	IT
5361803	MD
5361803	MK
5361803	ME
5361803	RO
5361803	RU
5361803	RS
5361803	SK
5361803	SI
5361803	TR
5361803	UA
5361796	CA
5361796	MX
5361796	US
2984975	AO
2984975	BI
2984975	BJ
2984975	BF
2984975	CF
2984975	CI
2984975	CM
2984975	CG
2984975	GH
2984975	GN
2984975	GW
2984975	KE
2984975	MG
2984975	ML
2984975	MZ
2984975	MW
2984975	NA
2984975	NE
2984975	NG
2984975	RW
2984975	SD
2984975	SN
2984975	SL
