originalId,originalName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
,"Pisum sativum L. subsp. asiaticum Govorov","Pisum sativum subsp. asiaticum Govorov","5832904","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. elatius (Bieb.) Aschers. & Graebn.","Pisum sativum subsp. elatius (M.Bieb.) Asch. & Graebn.","5347847","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. elatius (M. Bieb.) Asch. & Graebn.","Pisum sativum subsp. elatius (M.Bieb.) Asch. & Graebn.","5347847","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. elatius (M.Bieb.) Asch. & Graebn.","Pisum sativum subsp. elatius (M.Bieb.) Asch. & Graebn.","5347847","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. elatius (Steven ex M. Bieb.) Asch. & Graebn.","Pisum sativum subsp. elatius (M.Bieb.) Asch. & Graebn.","5347847","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. elatius (Steven) Schmalh.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. elatius var. elatius (M.Bieb.)Asch. & Graebner","Pisum sativum subsp. elatius (M.Bieb.) Asch. & Graebn.","5347847","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. elatius var. pumilio Meikle","Pisum sativum var. pumilio Meikle","5631734","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum","Pisum sativum subsp. sativum","7224462","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium Alef.","Pisum sativum infrasubsp. axiphium Alef.","8615597","EXACT","99","SYNONYM","FORM","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. bretonicum Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. compocarpum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. dinocarpum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. durius Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. furcans Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. giganteum Lehm.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. procerum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. punctato-marmoratum Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. axiphium var. viridum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare","Pisum sativum infrasubsp. medullare Alef.","8565837","EXACT","96","SYNONYM","FORM","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare Alef.","Pisum sativum infrasubsp. medullare Alef.","8565837","EXACT","99","SYNONYM","FORM","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare var. balticum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare var. pervicax Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare var. reginae Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare var. schneebergeri Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare var. unionis Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. medullare var. vilmorini Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum","Pisum sativum subsp. sativum","7224462","EXACT","97","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum Govorov","Pisum sativum subsp. sativum","7224462","EXACT","97","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum v Alef.","Pisum sativum subsp. sativum","7224462","EXACT","97","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. cimitari Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. coronatum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. episcopi Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. fabiforme Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. fonticulorum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. glaucospermum (Alef.) Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. gratiosum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. jessenii Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. mesomelan Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. nanoanglicum Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. nanoviride Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. ponderosum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. pretiosum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. superfluens Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. vitellinum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. sativum var. waterlooensis Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum (Dierb.) Alef.","Pisum sativum infrasubsp. speciosum Alef.","8504649","EXACT","99","SYNONYM","FORM","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. alveolare Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. alveolatum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. ankoberense Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. arvense (L.) Alef.","Pisum sativum var. arvense (L.) Poir.","7393432","EXACT","92","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. asmaricum Govorov","Pisum sativum subsp. asiaticum Govorov","5832904","FUZZY","95","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. biannulatum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. capucinorum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. centrali-sibiricum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. fusco-umbilicatum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. grandigriseum Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. griseo-coloratum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. harraricum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. hibernicum Alef.","Pisum sativum var. hibernicum Alef.","6709596","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. hiemale Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. minuto-semineum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. nanoquadratum Körn.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. navale Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. nigro-umbilicatum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. praecox Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. pseudoroseum Lehm.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. punctatum (Ted.) Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. sanguivitta Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. subharraricum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. subrufum Lehm.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. thebaicum (Willd.) Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. urgaeum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. violaceo-punctatum Govorov","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. viridipunctulum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum convar. speciosum var. zeylanicum Alef.","Pisum sativum L.","5347845","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum L.","Pisum sativum subsp. sativum","7224462","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum var. arvense (L.) Poir.","Pisum sativum var. arvense (L.) Poir.","7393432","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. sativum var. sativum","Pisum sativum var. sativum","5347854","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp. transcaucasicum Govorov","Pisum sativum subsp. transcaucasicum Govorov","5832909","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. subsp.elatius","Pisum sativum subsp. elatius (M.Bieb.) Asch. & Graebn.","5347847","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. var. arvense (L.) Poir.","Pisum sativum var. arvense (L.) Poir.","7393432","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. var. elatius (Steven ex M. Bieb.) Alef.","Pisum sativum var. elatius (M. Bieb.) Alef.","7882018","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
,"Pisum sativum L. var. pumilio Meikle","Pisum sativum var. pumilio Meikle","5631734","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Pisum","Pisum sativum"
